participant_id,participant_name,run,block_number,trial_number,global_trial_number,trial_type,condition,reaction_time,trial_trigger_time,s1_onset,s2_onset,trial_trigger_time_cor,s1_onset_cor,s2_onset_cor,isi,iti,button_press,s1_filename,s2_filename,s1_category,s2_category,elapsed_since_previous,target_trial_counter,is_target,target_accuracy,timer,tag,block_start,first_tag_trigger
JF,,4,1,14,14,2,target,5000,132.18899369999963,132.46369500000037,137.7451086000001,119.01012699999956,119.2848283000003,124.56624190000002,5,0.05,0,stim\am_c_01.jpg,stim\im_f_05.jpg,am,im,9.006913799999893,,target,missed,113.00300139999854,119.01012699999956,36.57362229999853,13.178866700000071
JF,,4,1,15,15,2,incoherent_real,5000,141.18594119999943,141.41033249999964,145.94186810000065,128.00707449999936,128.23146579999957,132.76300140000058,4.25,0.05,0,stim\poc_c_01.jpg,stim\hp_f_02.jpg,poc,hp,8.996947499999806,,normal,correct,121.99994889999834,128.00707449999936,36.57362229999853,13.178866700000071
JF,,4,1,16,16,4,neutral,5000,150.19193720000112,150.40674990000116,154.67209619999994,137.01307050000105,137.2278832000011,141.49322949999987,4,0.05,0,stim\mock4_c_01.jpg,stim\mock1_f_04.jpg,mock4,mock1,9.005996000001687,,normal,correct,131.00594490000003,137.01307050000105,36.57362229999853,13.178866700000071
JF,,4,1,17,17,4,neutral,5000,158.18693379999968,158.42060070000116,163.70184019999942,145.0080670999996,145.2417340000011,150.52297349999935,5,0.05,0,stim\mock2_c_01.jpg,stim\mock4_f_02.jpg,mock2,mock4,7.994996599998558,,normal,correct,139.0009414999986,145.0080670999996,36.57362229999853,13.178866700000071
JF,,4,1,18,18,2,incoherent_real,5000,166.18996870000046,166.45074569999997,171.73210810000091,153.0111020000004,153.2718789999999,158.55324140000084,5,0.05,0,stim\am_c_05.jpg,stim\poc_f_02.jpg,am,poc,8.003034900000785,,normal,correct,147.00397639999937,153.0111020000004,36.57362229999853,13.178866700000071
JF,,4,1,19,19,4,neutral,5000,176.1868986999998,176.41377289999946,181.19524629999978,163.00803199999973,163.2349061999994,168.0163795999997,4.5,0.05,0,stim\mock3_c_01.jpg,stim\mock1_f_01.jpg,mock3,mock1,9.996929999999338,,normal,correct,157.0009063999987,163.00803199999973,36.57362229999853,13.178866700000071
JF,,4,1,20,20,3,incoherent_mock,5000,186.19395030000123,186.44318150000072,191.22463659999994,173.01508360000116,173.26431480000065,178.04576989999987,4.5,0.05,0,stim\im_c_03.jpg,stim\mock1_f_03.jpg,im,mock1,10.007051600001432,,normal,correct,167.00795800000014,173.01508360000116,36.57362229999853,13.178866700000071
JF,,4,1,21,21,2,incoherent_real,5000,195.19291010000052,195.4068231000001,200.18797430000086,182.01404340000045,182.22795640000004,187.0091076000008,4.5,0.05,0,stim\am_c_02.jpg,stim\hp_f_01.jpg,am,hp,8.998959799999284,,normal,correct,176.00691779999943,182.01404340000045,36.57362229999853,13.178866700000071
JF,,4,1,22,22,4,neutral,5000,203.190939600001,203.45332229999985,207.96838890000072,190.01207290000093,190.27445559999978,194.78952220000065,4.25,0.05,0,stim\mock4_c_03.jpg,stim\hp_f_03.jpg,mock4,hp,7.998029500000484,,normal,correct,184.0049472999999,190.01207290000093,36.57362229999853,13.178866700000071
JF,,4,1,23,23,3,incoherent_mock,5000,211.19193180000002,211.50036060000093,216.5316444,198.01306509999995,198.32149390000086,203.35277769999993,4.75,0.05,0,stim\hp_c_05.jpg,stim\mock3_f_02.jpg,hp,mock3,8.000992199999018,,normal,correct,192.00593949999893,198.01306509999995,36.57362229999853,13.178866700000071
JF,,4,1,24,24,2,incoherent_real,5000,219.18396010000106,219.3971433000006,223.92873979999968,206.005093400001,206.21827660000054,210.7498730999996,4.25,0.05,0,stim\im_c_04.jpg,stim\poc_f_01.jpg,im,poc,7.992028300001039,,normal,correct,199.99796779999997,206.005093400001,36.57362229999853,13.178866700000071
JF,,4,1,25,25,4,neutral,5000,226.18399669999962,226.44415339999978,230.70934900000066,213.00512999999955,213.2652866999997,217.53048230000059,4,0.05,0,stim\mock3_c_05.jpg,stim\poc_f_03.jpg,mock3,poc,7.000036599998566,,normal,correct,206.99800439999854,213.00512999999955,36.57362229999853,13.178866700000071
JF,,4,1,26,26,4,neutral,5000,235.1959098999996,235.42394500000046,239.95548120000058,222.01704319999953,222.2450783000004,226.7766145000005,4.25,0.05,0,stim\mock2_c_03.jpg,stim\im_f_03.jpg,mock2,im,9.01191319999998,,normal,correct,216.00991759999852,222.01704319999953,36.57362229999853,13.178866700000071
JF,,4,1,27,27,1,coherent,5000,242.19106099999954,242.43768930000078,247.4525420000009,229.01219429999946,229.2588226000007,234.27367530000083,4.75,0.05,0,stim\poc_c_01.jpg,stim\poc_f_04.jpg,poc,poc,6.99515109999993,,normal,correct,223.00506869999845,229.01219429999946,36.57362229999853,13.178866700000071
JF,,4,1,28,28,1,coherent,5000,252.19399390000035,252.43372210000052,257.4650873999999,239.01512720000028,239.25485540000045,244.28622069999983,4.75,0.05,0,stim\am_c_01.jpg,stim\am_f_05.jpg,am,am,10.002932900000815,,normal,correct,233.00800159999926,239.01512720000028,36.57362229999853,13.178866700000071
JF,,4,1,29,29,3,incoherent_mock,5000,260.18397019999975,260.46383030000106,264.74547879999955,247.00510349999968,247.284963600001,251.56661209999947,4,0.05,0,stim\hp_c_05.jpg,stim\mock4_f_05.jpg,hp,mock4,7.989976299999398,,normal,correct,240.99797789999866,247.00510349999968,36.57362229999853,13.178866700000071
JF,,4,1,30,30,1,coherent,5000,267.1969041000011,267.5276238000006,271.80923520000033,254.01803740000105,254.3487571000005,258.63036850000026,4,0.05,0,stim\poc_c_05.jpg,stim\poc_f_04.jpg,poc,poc,7.0129339000013715,,normal,correct,248.01091180000003,254.01803740000105,36.57362229999853,13.178866700000071
JF,,4,2,1,31,2,incoherent_real,5000,286.18290479999996,286.46988630000124,291.50144960000034,273.0040380999999,273.29101960000116,278.32258290000027,4.75,0.05,0,stim\im_c_04.jpg,stim\mock2_f_02.jpg,im,mock2,18.98600069999884,,normal,correct,266.99691249999887,273.0040380999999,36.57362229999853,13.178866700000071
JF,,4,2,2,32,4,neutral,5000,296.1829852999999,296.3998216,301.1808216999998,283.00411859999986,283.2209548999999,288.0019549999997,4.5,0.05,0,stim\mock1_c_05.jpg,stim\mock4_f_01.jpg,mock1,mock4,10.000080499999967,,normal,correct,276.99699299999884,283.00411859999986,36.57362229999853,13.178866700000071
JF,,4,2,3,33,2,incoherent_real,5000,306.18999840000106,306.49513930000103,311.27660900000046,293.011131700001,293.31627260000096,298.0977423000004,4.5,0.05,0,stim\am_c_02.jpg,stim\im_f_01.jpg,am,im,10.007013100001132,,normal,correct,287.00400609999997,293.011131700001,36.57362229999853,13.178866700000071
JF,,4,2,4,34,2,incoherent_real,5000,315.18889260000105,315.4914389000005,319.7566127000009,302.010025900001,302.31257220000043,306.57774600000084,4,0.05,0,stim\poc_c_03.jpg,stim\mock3_f_05.jpg,poc,mock3,8.998894199999995,,normal,correct,296.00290029999996,302.010025900001,36.57362229999853,13.178866700000071
JF,,4,2,5,35,2,incoherent_real,5000,324.1829725000007,324.47115920000033,329.7526206000002,311.0041058000006,311.29229250000026,316.57375390000016,5,0.05,0,stim\hp_c_04.jpg,stim\mock2_f_03.jpg,hp,mock2,8.994079899999633,,normal,correct,304.9969801999996,311.0041058000006,36.57362229999853,13.178866700000071
JF,,4,2,6,36,1,coherent,5000,333.18900159999976,333.4010362000008,338.1825181000004,320.0101348999997,320.22216950000075,325.0036514000003,4.5,0.05,0,stim\im_c_05.jpg,stim\im_f_03.jpg,im,im,9.006029099999068,,normal,correct,314.00300929999867,320.0101348999997,36.57362229999853,13.178866700000071
JF,,4,2,7,37,3,incoherent_mock,5000,341.1889719999999,341.43103320000046,345.96251649999977,328.01010529999985,328.2521665000004,332.7836497999997,4.25,0.05,0,stim\hp_c_02.jpg,stim\mock2_f_05.jpg,hp,mock2,7.999970400000166,,normal,correct,322.00297969999883,328.01010529999985,36.57362229999853,13.178866700000071
JF,,4,2,8,38,1,coherent,5000,348.18490999999995,348.39493670000047,352.92653319999954,335.0060432999999,335.2160700000004,339.74766649999947,4.25,0.05,0,stim\im_c_03.jpg,stim\im_f_04.jpg,im,im,6.995938000000024,,normal,correct,328.99891769999886,335.0060432999999,36.57362229999853,13.178866700000071
JF,,4,2,9,39,4,neutral,5000,357.1919214999998,357.4745318000005,362.48938500000077,344.01305479999974,344.2956651000004,349.3105183000007,4.75,0.05,0,stim\mock3_c_02.jpg,stim\mock2_f_02.jpg,mock3,mock2,9.007011499999862,,normal,correct,338.0059291999987,344.01305479999974,36.57362229999853,13.178866700000071
JF,,4,2,10,40,1,coherent,5000,366.1839794999996,366.38771590000033,371.6688730999995,353.00511279999955,353.20884920000026,358.4900063999994,5,0.05,0,stim\am_c_04.jpg,stim\am_f_05.jpg,am,am,8.992057999999815,,normal,correct,346.99798719999853,353.00511279999955,36.57362229999853,13.178866700000071
JF,,4,2,11,41,1,coherent,5000,374.18999910000093,374.40102560000014,379.66584859999966,361.01113240000086,361.22215890000007,366.4869818999996,5,0.05,0,stim\hp_c_01.jpg,stim\hp_f_02.jpg,hp,hp,8.00601960000131,,normal,correct,355.00400679999984,361.01113240000086,36.57362229999853,13.178866700000071
JF,,4,2,12,42,4,neutral,5000,383.1880093,383.4475168000008,387.97910729999967,370.0091425999999,370.26865010000074,374.8002405999996,4.25,0.05,0,stim\mock2_c_02.jpg,stim\mock3_f_04.jpg,mock2,mock3,8.998010199999044,,normal,correct,364.0020169999989,370.0091425999999,36.57362229999853,13.178866700000071
JF,,4,2,13,43,1,coherent,5000,390.18697109999994,390.5446090000005,394.8262474000003,377.00810439999987,377.3657423000004,381.6473807000002,4,0.05,0,stim\poc_c_02.jpg,stim\poc_f_01.jpg,poc,poc,6.998961799999961,,normal,correct,371.00097879999885,377.00810439999987,36.57362229999853,13.178866700000071
JF,,4,2,14,44,4,neutral,5000,399.1938905999996,399.5078439000008,403.7893185000012,386.0150238999995,386.32897720000074,390.6104518000011,4,0.05,0,stim\mock1_c_01.jpg,stim\mock4_f_04.jpg,mock1,mock4,9.00691949999964,,normal,correct,380.0078982999985,386.0150238999995,36.57362229999853,13.178866700000071
JF,,4,2,15,45,3,incoherent_mock,5000,406.1909321000003,406.4381751000001,410.7199719,393.0120654000002,393.2593084,397.54110519999995,4,0.05,0,stim\am_c_05.jpg,stim\mock3_f_03.jpg,am,mock3,6.997041500000705,,normal,correct,387.0049397999992,393.0120654000002,36.57362229999853,13.178866700000071
JF,,4,2,16,46,2,incoherent_real,5000,415.1928454000008,415.4681679000005,420.4826739,402.01397870000073,402.2893012000004,407.30380719999994,4.75,0.05,0,stim\im_c_02.jpg,stim\mock2_f_04.jpg,im,mock2,9.001913300000524,,normal,correct,396.0068530999997,402.01397870000073,36.57362229999853,13.178866700000071
JF,,4,2,17,47,4,neutral,5000,425.1869690000003,425.3972840999995,430.1621888000009,412.00810230000025,412.21841739999945,416.9833221000008,4.5,0.05,0,stim\mock3_c_03.jpg,stim\mock3_f_05.jpg,mock3,mock3,9.994123599999511,,normal,correct,406.0009766999992,412.00810230000025,36.57362229999853,13.178866700000071
JF,,4,2,18,48,3,incoherent_mock,5000,432.18999729999996,432.42785750000075,436.70945969999957,419.0111305999999,419.2489908000007,423.5305929999995,4,0.05,0,stim\poc_c_04.jpg,stim\mock2_f_04.jpg,poc,mock2,7.003028299999642,,normal,correct,413.00400499999887,419.0111305999999,36.57362229999853,13.178866700000071
JF,,4,2,19,49,1,target,5000,439.1919816000009,439.458515100001,443.73984569999993,426.0131149000008,426.27964840000095,430.56097899999986,4,0.05,0,stim\hp_c_03.jpg,stim\hp_f_05.jpg,hp,hp,7.001984300000913,,target,missed,420.0059892999998,426.0131149000008,36.57362229999853,13.178866700000071
JF,,4,2,20,50,3,target,5000,448.18899749999946,448.4713087,453.50280329999987,435.0101307999994,435.29244199999994,440.3239365999998,4.75,0.05,0,stim\am_c_03.jpg,stim\mock2_f_03.jpg,am,mock2,8.997015899998587,,target,missed,429.00300519999837,435.0101307999994,36.57362229999853,13.178866700000071
JF,,4,2,21,51,1,target,5000,458.1909312000007,458.4507042000005,463.4820442,445.01206450000063,445.2718375000004,450.30317749999995,4.75,0.05,0,stim\im_c_01.jpg,stim\im_f_05.jpg,im,im,10.001933700001246,,target,missed,439.0049388999996,445.01206450000063,36.57362229999853,13.178866700000071
JF,,4,2,22,52,2,incoherent_real,5000,467.19097839999995,467.39710150000064,472.1786131000008,454.0121116999999,454.2182348000006,458.99974640000073,4.5,0.05,0,stim\hp_c_05.jpg,stim\mock1_f_02.jpg,hp,mock1,9.000047199999244,,normal,correct,448.00498609999886,454.0121116999999,36.57362229999853,13.178866700000071
JF,,4,2,23,53,4,neutral,5000,477.1880503000011,477.44306660000075,482.45787999999993,464.00918360000105,464.2641999000007,469.27901329999986,4.75,0.05,0,stim\mock1_c_02.jpg,stim\mock1_f_02.jpg,mock1,mock1,9.997071900001174,,normal,correct,458.00205800000003,464.00918360000105,36.57362229999853,13.178866700000071
JF,,4,2,24,54,3,incoherent_mock,5000,486.19105820000004,486.5059841000002,490.78789490000054,473.0121915,473.32711740000013,477.60902820000047,4,0.05,0,stim\am_c_04.jpg,stim\mock2_f_01.jpg,am,mock2,9.00300789999892,,normal,correct,467.00506589999895,473.0121915,36.57362229999853,13.178866700000071
JF,,4,2,25,55,3,incoherent_mock,5000,494.1849050000001,494.40282900000057,498.934760600001,481.0060383,481.2239623000005,485.75589390000096,4.25,0.05,0,stim\poc_c_05.jpg,stim\mock2_f_05.jpg,poc,mock2,7.9938468000000285,,normal,correct,474.998912699999,481.0060383,36.57362229999853,13.178866700000071
JF,,4,2,26,56,4,neutral,5000,502.19090789999973,502.4664114999996,507.49784850000106,489.01204119999966,489.2875447999995,494.318981800001,4.75,0.05,0,stim\mock2_c_05.jpg,stim\mock4_f_01.jpg,mock2,mock4,8.006002899999658,,normal,correct,483.00491559999864,489.01204119999966,36.57362229999853,13.178866700000071
JF,,4,2,27,57,1,coherent,5000,512.1900612999998,512.4290491000011,516.7108859,499.0111945999997,499.250182400001,503.5320191999999,4,0.05,0,stim\am_c_05.jpg,stim\am_f_02.jpg,am,am,9.999153400000068,,normal,correct,493.0040689999987,499.0111945999997,36.57362229999853,13.178866700000071
JF,,4,2,28,58,4,neutral,5000,521.1859762000004,521.3921295,526.4235712999998,508.0071095000003,508.21326279999994,513.2447045999997,4.75,0.05,0,stim\mock4_c_05.jpg,stim\mock3_f_02.jpg,mock4,mock3,8.995914900000571,,normal,correct,501.9999838999993,508.0071095000003,36.57362229999853,13.178866700000071
JF,,4,2,29,59,2,incoherent_real,5000,530.1869709000002,530.3884699999999,535.1700541000009,517.0081042000002,517.2096032999998,521.9911874000009,4.5,0.05,0,stim\poc_c_04.jpg,stim\mock1_f_03.jpg,poc,mock1,9.000994699999865,,normal,correct,511.00097859999914,517.0081042000002,36.57362229999853,13.178866700000071
JF,,4,2,30,60,1,coherent,5000,538.1860052000011,538.4353525999995,543.2001273999995,525.007138500001,525.2564858999995,530.0212606999994,4.5,0.05,0,stim\im_c_01.jpg,stim\im_f_01.jpg,im,im,7.999034300000858,,normal,correct,519.0000129,525.007138500001,36.57362229999853,13.178866700000071
