participant_id,participant_name,run,block_number,trial_number,global_trial_number,trial_type,condition,reaction_time,trial_trigger_time,s1_onset,s2_onset,trial_trigger_time_cor,s1_onset_cor,s2_onset_cor,isi,iti,button_press,s1_filename,s2_filename,s1_category,s2_category,elapsed_since_previous,target_trial_counter,is_target,target_accuracy,timer,tag,block_start,first_tag_trigger
JF,,3,1,27,27,4,neutral,5000,243.02886729999955,243.2628098999994,247.54438779999873,228.01390040000115,228.247843000001,232.52942090000033,4,0.05,0,stim\mock1_c_03.jpg,stim\mock1_f_05.jpg,mock1,mock1,8.007885900000474,,normal,correct,221.99891080000089,228.01390040000115,35.882664799999475,15.014966899998399
JF,,3,1,28,28,4,neutral,5000,251.0218473999994,251.30950159999884,255.59119969999847,236.006880500001,236.29453470000044,240.57623280000007,4,0.05,0,stim\mock4_c_04.jpg,stim\mock3_f_03.jpg,mock4,mock3,7.992980099999841,,normal,correct,229.99189090000073,236.006880500001,35.882664799999475,15.014966899998399
JF,,3,1,29,29,1,coherent,5000,258.02696209999885,258.3401626999985,263.37128629999825,243.01199520000046,243.32519580000007,248.35631939999985,4.75,0.05,0,stim\im_c_02.jpg,stim\im_f_02.jpg,im,im,7.005114699999467,,normal,correct,236.9970056000002,243.01199520000046,35.882664799999475,15.014966899998399
JF,,3,1,30,30,4,neutral,5000,268.01895499999955,268.3191868999984,273.33395159999964,253.00398810000115,253.30422,258.31898470000124,4.75,0.05,0,stim\mock3_c_04.jpg,stim\mock1_f_01.jpg,mock3,mock1,9.991992900000696,,normal,correct,246.9889985000009,253.00398810000115,35.882664799999475,15.014966899998399
JF,,3,2,1,31,3,incoherent_mock,5000,288.0248789999987,288.2778750999987,293.5427276999999,273.0099121000003,273.2629082000003,278.5277608000015,5,0.05,0,stim\poc_c_03.jpg,stim\mock2_f_01.jpg,poc,mock2,20.00592399999914,,normal,correct,266.99492250000003,273.0099121000003,35.882664799999475,15.014966899998399
JF,,3,2,2,32,2,incoherent_real,5000,296.02180059999955,296.3582357999985,301.13959649999924,281.00683370000115,281.3432689000001,286.12462960000084,4.5,0.05,0,stim\im_c_03.jpg,stim\am_f_01.jpg,im,am,7.99692160000086,,normal,correct,274.9918441000009,281.00683370000115,35.882664799999475,15.014966899998399
JF,,3,2,3,33,1,coherent,5000,305.02989779999916,305.2549136999987,309.7861972999999,290.01493090000076,290.2399468000003,294.7712304000015,4.25,0.05,0,stim\hp_c_05.jpg,stim\hp_f_03.jpg,hp,hp,9.008097199999611,,normal,correct,283.9999413000005,290.01493090000076,35.882664799999475,15.014966899998399
JF,,3,2,4,34,1,coherent,5000,312.0210169999991,312.26841969999987,317.0497815999988,297.0060501000007,297.25345280000147,302.0348147000004,4.5,0.05,0,stim\am_c_02.jpg,stim\am_f_03.jpg,am,am,6.991119199999957,,normal,correct,290.99106050000046,297.0060501000007,35.882664799999475,15.014966899998399
JF,,3,2,5,35,3,incoherent_mock,5000,320.02294989999973,320.28201499999886,325.04677139999876,305.00798300000133,305.26704810000047,310.03180450000036,4.5,0.05,0,stim\poc_c_02.jpg,stim\mock2_f_03.jpg,poc,mock2,8.001932900000611,,normal,correct,298.99299340000107,305.00798300000133,35.882664799999475,15.014966899998399
JF,,3,2,6,36,4,neutral,5000,330.0278617999993,330.344642,334.62630309999986,315.0128949000009,315.3296751000016,319.61133620000146,4,0.05,0,stim\mock4_c_03.jpg,stim\mock_f_03.jpg,mock4,mock,10.00491189999957,,normal,correct,308.99790530000064,315.0128949000009,35.882664799999475,15.014966899998399
JF,,3,2,7,37,1,target,5000,339.0199569999986,339.3241528999988,344.5888735999997,324.0049901000002,324.3091860000004,329.5739067000013,5,0.05,0,stim\im_c_01.jpg,stim\im_f_01.jpg,im,im,8.992095199999312,,target,missed,317.99000049999995,324.0049901000002,35.882664799999475,15.014966899998399
JF,,3,2,8,38,3,incoherent_mock,5000,349.0229135999998,349.2536494999986,353.7853078999997,334.0079467000014,334.2386826000002,338.7703410000013,4.25,0.05,0,stim\poc_c_05.jpg,stim\mock4_f_02.jpg,poc,mock4,10.002956600001198,,normal,correct,327.99295710000115,334.0079467000014,35.882664799999475,15.014966899998399
JF,,3,2,9,39,4,neutral,5000,357.02095219999865,357.2672993999986,362.04868779999924,342.00598530000025,342.2523325000002,347.03372090000084,4.5,0.05,0,stim\mock2_c_04.jpg,stim\mock4_f_04.jpg,mock2,mock4,7.998038599998836,,normal,correct,335.9909957,342.00598530000025,35.882664799999475,15.014966899998399
JF,,3,2,10,40,3,incoherent_mock,5000,366.0248313999982,366.2304209999984,370.5118696999998,351.0098644999998,351.2154541,355.4969028000014,4,0.05,0,stim\am_c_04.jpg,stim\mock1_f_02.jpg,am,mock1,9.003879199999574,,normal,correct,344.99487489999956,351.0098644999998,35.882664799999475,15.014966899998399
JF,,3,2,11,41,3,incoherent_mock,5000,373.01889729999857,373.2608008999996,377.5425447999987,358.0039304000002,358.2458340000012,362.5275779000003,4,0.05,0,stim\hp_c_01.jpg,stim\mock3_f_02.jpg,hp,mock3,6.994065900000351,,normal,correct,351.9889407999999,358.0039304000002,35.882664799999475,15.014966899998399
JF,,3,2,12,42,4,neutral,5000,382.02399799999876,382.29056479999963,386.8221799999992,367.00903110000036,367.27559790000123,371.8072131000008,4.25,0.05,0,stim\mock1_c_04.jpg,stim\mock2_f_05.jpg,mock1,mock2,9.005100700000185,,normal,correct,360.9940415000001,367.00903110000036,35.882664799999475,15.014966899998399
JF,,3,2,13,43,2,incoherent_real,5000,391.01796079999986,391.2369671999986,395.7685819999988,376.00299390000146,376.2220003000002,380.7536151000004,4.25,0.05,0,stim\im_c_05.jpg,stim\poc_f_01.jpg,im,poc,8.9939628000011,,normal,correct,369.9880043000012,376.00299390000146,35.882664799999475,15.014966899998399
JF,,3,2,14,44,4,target,5000,398.02893049999875,398.25073129999873,402.5325804999993,383.01396360000035,383.23576440000033,387.5176136000009,4,0.05,0,stim\mock2_c_01.jpg,stim\mock3_f_05.jpg,mock2,mock3,7.0109696999988955,,target,missed,376.9989740000001,383.01396360000035,35.882664799999475,15.014966899998399
JF,,3,2,15,45,3,incoherent_mock,5000,405.03191699999843,405.2480418999985,410.5292138999994,390.01695010000003,390.2330750000001,395.514247000001,5,0.05,0,stim\am_c_01.jpg,stim\poc_f_03.jpg,am,poc,7.002986499999679,,normal,correct,384.00196049999977,390.01695010000003,35.882664799999475,15.014966899998399
JF,,3,2,16,46,1,coherent,5000,414.0218014999991,414.2443226999985,418.7593702999984,399.00683460000073,399.2293558000001,403.7444034,4.25,0.05,0,stim\hp_c_02.jpg,stim\hp_f_02.jpg,hp,hp,8.989884500000699,,normal,correct,392.99184500000047,399.00683460000073,35.882664799999475,15.014966899998399
JF,,3,2,17,47,1,coherent,5000,423.0309158,423.32416829999966,427.85575339999923,408.0159489000016,408.30920140000126,412.84078650000083,4.25,0.05,0,stim\poc_c_01.jpg,stim\poc_f_02.jpg,poc,poc,9.009114300000874,,normal,correct,402.00095930000134,408.0159489000016,35.882664799999475,15.014966899998399
JF,,3,2,18,48,1,target,5000,430.02489779999996,430.23794649999945,435.51935179999964,415.00993090000156,415.22297960000105,420.50438490000124,5,0.05,0,stim\im_c_04.jpg,stim\im_f_05.jpg,im,im,6.99398199999996,,target,missed,408.9949413000013,415.00993090000156,35.882664799999475,15.014966899998399
JF,,3,2,19,49,1,coherent,5000,439.03085869999995,439.3176079999994,444.58241299999827,424.01589180000155,424.302641100001,429.56744609999987,5,0.05,0,stim\hp_c_03.jpg,stim\hp_f_01.jpg,hp,hp,9.005960899999991,,normal,correct,418.0009022000013,424.01589180000155,35.882664799999475,15.014966899998399
JF,,3,2,20,50,2,target,5000,447.0319321999996,447.26453369999945,452.0294501999997,432.0169653000012,432.24956680000105,437.0144833000013,4.5,0.05,0,stim\am_c_03.jpg,stim\poc_f_01.jpg,am,poc,8.00107349999962,,target,missed,426.0019757000009,432.0169653000012,35.882664799999475,15.014966899998399
JF,,3,2,21,51,3,incoherent_mock,5000,457.02687069999956,457.3273715999985,461.6088974999984,442.01190380000116,442.3124047000001,446.5939306,4,0.05,0,stim\hp_c_04.jpg,stim\mock1_f_03.jpg,hp,mock1,9.99493849999999,,normal,correct,435.9969142000009,442.01190380000116,35.882664799999475,15.014966899998399
JF,,3,2,22,52,2,incoherent_real,5000,464.0228324999989,464.3243664999991,468.5895273999995,449.0078656000005,449.3093996000007,453.5745605000011,4,0.05,0,stim\am_c_05.jpg,stim\hp_f_04.jpg,am,hp,6.99596179999935,,normal,correct,442.99287600000025,449.0078656000005,35.882664799999475,15.014966899998399
JF,,3,2,23,53,1,coherent,5000,471.0219528999987,471.2884114999997,476.5696586999984,456.0069860000003,456.2734446000013,461.5546918,5,0.05,0,stim\im_c_03.jpg,stim\im_f_03.jpg,im,im,6.999120399999811,,normal,correct,449.99199640000006,456.0069860000003,35.882664799999475,15.014966899998399
JF,,3,2,24,54,1,coherent,5000,480.0240787999992,480.28473869999834,484.56647489999887,465.0091119000008,465.26977179999994,469.55150800000047,4,0.05,0,stim\am_c_02.jpg,stim\am_f_04.jpg,am,am,9.002125900000465,,normal,correct,458.9941223000005,465.0091119000008,35.882664799999475,15.014966899998399
JF,,3,2,25,55,2,incoherent_real,5000,488.025929899999,488.23158129999865,493.01304789999995,473.01096300000063,473.21661440000025,477.99808100000155,4.5,0.05,0,stim\poc_c_01.jpg,stim\mock2_f_01.jpg,poc,mock2,8.00185109999984,,normal,correct,466.99597340000037,473.01096300000063,35.882664799999475,15.014966899998399
JF,,3,2,26,56,2,incoherent_real,5000,498.01895909999985,498.22775289999845,503.25912289999906,483.00399220000145,483.21278600000005,488.24415600000066,4.75,0.05,0,stim\hp_c_04.jpg,stim\poc_f_05.jpg,hp,poc,9.99302920000082,,normal,correct,476.9890026000012,483.00399220000145,35.882664799999475,15.014966899998399
JF,,3,2,27,57,3,incoherent_mock,5000,506.0258973,506.3410280999997,511.122571599999,491.0109304000016,491.3260612000013,496.1076047000006,4.5,0.05,0,stim\im_c_01.jpg,stim\mock2_f_02.jpg,im,mock2,8.00693820000015,,normal,correct,484.99594080000134,491.0109304000016,35.882664799999475,15.014966899998399
JF,,3,2,28,58,2,incoherent_real,5000,514.0189587999994,514.2879278,519.319268199999,499.003991900001,499.27296090000164,504.3043013000006,4.75,0.05,0,stim\hp_c_02.jpg,stim\am_f_02.jpg,hp,am,7.993061499999385,,normal,correct,492.9890023000007,499.003991900001,35.882664799999475,15.014966899998399
JF,,3,2,29,59,4,neutral,5000,523.0208457999997,523.2842561999987,528.0658751999999,508.00587890000133,508.2692893000003,513.0509083000015,4.5,0.05,0,stim\mock1_c_02.jpg,stim\mock1_f_01.jpg,mock1,mock1,9.001887000000352,,normal,correct,501.9908893000011,508.00587890000133,35.882664799999475,15.014966899998399
JF,,3,2,30,60,1,coherent,5000,532.0298742999985,532.3307466999995,536.8622149999992,517.0149074000001,517.3157798000011,521.8472481000008,4.25,0.05,0,stim\poc_c_02.jpg,stim\poc_f_04.jpg,poc,poc,9.009028499998749,,normal,correct,510.9999177999998,517.0149074000001,35.882664799999475,15.014966899998399
