participant_id,participant_name,run,block_number,trial_number,global_trial_number,trial_type,condition,reaction_time,trial_trigger_time,s1_onset,s2_onset,trial_trigger_time_cor,s1_onset_cor,s2_onset_cor,isi,iti,button_press,s1_filename,s2_filename,s1_category,s2_category,elapsed_since_previous,target_trial_counter,is_target,target_accuracy,timer,tag,block_start,first_tag_trigger
JF,,2,1,16,16,3,incoherent_mock,5000,161.96090569999978,162.20073980000052,166.73219980000067,141.0099381,141.24977220000073,145.7812322000009,4.25,0.05,0,stim\im_c_02.jpg,stim\mock1_f_03.jpg,im,mock1,9.991003400000409,,normal,correct,134.0020131000001,141.0099381,41.6404222000001,20.950967599999785
JF,,2,1,17,17,4,neutral,5000,170.96686210000007,171.21398450000015,175.99526479999986,150.0158945000003,150.26301690000037,155.04429720000007,4.5,0.05,0,stim\mock1_c_05.jpg,stim\mock3_f_01.jpg,mock1,mock3,9.005956400000287,,normal,correct,143.0079695000004,150.0158945000003,41.6404222000001,20.950967599999785
JF,,2,1,18,18,4,target,5000,178.95789089999926,179.19377709999935,183.4590248000004,158.00692329999947,158.24280949999957,162.50805720000062,4,0.05,0,stim\mock2_c_05.jpg,stim\mock3_f_05.jpg,mock2,mock3,7.991028799999185,,target,missed,150.99899829999958,158.00692329999947,41.6404222000001,20.950967599999785
JF,,2,1,19,19,2,target,5000,185.95598229999996,186.15803810000034,190.43945799999892,165.00501470000017,165.20707050000055,169.48849039999914,4,0.05,0,stim\hp_c_05.jpg,stim\poc_f_03.jpg,hp,poc,6.998091400000703,,target,missed,157.9970897000003,165.00501470000017,41.6404222000001,20.950967599999785
JF,,2,1,20,20,3,incoherent_mock,5000,194.95688680000058,195.23731749999934,200.25221710000005,174.0059192000008,174.28634989999955,179.30124950000027,4.75,0.05,0,stim\poc_c_01.jpg,stim\mock2_f_04.jpg,poc,mock2,9.000904500000615,,normal,correct,166.9979942000009,174.0059192000008,41.6404222000001,20.950967599999785
JF,,2,1,21,21,1,coherent,5000,202.96502370000053,203.267859399999,207.79916380000031,182.01405610000074,182.3168917999992,186.84819620000053,4.25,0.05,0,stim\hp_c_01.jpg,stim\hp_f_02.jpg,hp,hp,8.008136899999954,,normal,correct,175.00613110000086,182.01405610000074,41.6404222000001,20.950967599999785
JF,,2,1,22,22,2,incoherent_real,5000,209.95700570000008,210.26490550000017,215.5460335000007,189.0060381000003,189.31393790000038,194.59506590000092,5,0.05,0,stim\im_c_04.jpg,stim\hp_f_01.jpg,im,hp,6.9919819999995525,,normal,correct,181.9981131000004,189.0060381000003,41.6404222000001,20.950967599999785
JF,,2,1,23,23,1,coherent,5000,219.96393679999892,220.17755419999958,224.45902319999914,199.01296919999913,199.2265865999998,203.50805559999935,4,0.05,0,stim\poc_c_02.jpg,stim\poc_f_05.jpg,poc,poc,10.006931099998837,,normal,correct,192.00504419999925,199.01296919999913,41.6404222000001,20.950967599999785
JF,,2,1,24,24,1,coherent,5000,226.965922899999,227.1748076999993,231.70619129999977,206.0149552999992,206.2238400999995,210.7552237,4.25,0.05,0,stim\im_c_03.jpg,stim\im_f_04.jpg,im,im,7.001986100000067,,normal,correct,199.00703029999931,206.0149552999992,41.6404222000001,20.950967599999785
JF,,2,1,25,25,1,coherent,5000,233.96592269999928,234.27178110000023,238.78674460000002,213.0149550999995,213.32081350000044,217.83577700000023,4.25,0.05,0,stim\hp_c_04.jpg,stim\hp_f_05.jpg,hp,hp,6.999999800000296,,normal,correct,206.0070300999996,213.0149550999995,41.6404222000001,20.950967599999785
JF,,2,1,26,26,3,incoherent_mock,5000,241.96391640000002,242.2851630999994,246.55037470000025,221.01294880000023,221.33419549999962,225.59940710000046,4,0.05,0,stim\im_c_05.jpg,stim\mock4_f_01.jpg,im,mock4,7.997993700000734,,normal,correct,214.00502380000034,221.01294880000023,41.6404222000001,20.950967599999785
JF,,2,1,27,27,1,coherent,5000,250.95806749999974,251.28176340000027,256.0465516000004,230.00709989999996,230.3307958000005,235.0955840000006,4.5,0.05,0,stim\am_c_05.jpg,stim\am_f_04.jpg,am,am,8.994151099999726,,normal,correct,222.99917490000007,230.00709989999996,41.6404222000001,20.950967599999785
JF,,2,1,28,28,1,coherent,5000,260.9589028999999,261.16102039999896,266.17566179999994,240.0079353000001,240.21005279999918,245.22469420000016,4.75,0.05,0,stim\poc_c_04.jpg,stim\poc_f_01.jpg,poc,poc,10.000835400000142,,normal,correct,233.0000103000002,240.0079353000001,41.6404222000001,20.950967599999785
JF,,2,1,29,29,3,incoherent_mock,5000,269.9649238000002,270.19082700000035,274.4724767000007,249.0139562000004,249.23985940000057,253.5215091000009,4,0.05,0,stim\am_c_01.jpg,stim\mock4_f_02.jpg,am,mock4,9.006020900000294,,normal,correct,242.0060312000005,249.0139562000004,41.6404222000001,20.950967599999785
JF,,2,1,30,30,1,coherent,5000,277.95493369999895,278.28764020000017,282.5691119999992,257.00396609999916,257.3366726000004,261.61814439999944,4,0.05,0,stim\im_c_01.jpg,stim\im_f_01.jpg,im,im,7.990009899998768,,normal,correct,249.99604109999927,257.00396609999916,41.6404222000001,20.950967599999785
JF,,2,2,1,31,1,coherent,5000,298.96392749999904,299.2960039999998,304.07724400000006,278.01295989999926,278.3450364,283.1262764000003,4.5,0.05,0,stim\hp_c_01.jpg,stim\hp_f_04.jpg,hp,hp,21.0089938000001,,normal,correct,271.0050348999994,278.01295989999926,41.6404222000001,20.950967599999785
JF,,2,2,2,32,4,neutral,5000,308.9609227000001,309.1917792999993,314.2232920999995,288.0099551000003,288.24081169999954,293.27232449999974,4.75,0.05,0,stim\mock3_c_03.jpg,stim\mock1_f_04.jpg,mock3,mock1,9.996995200001038,,normal,correct,281.0020301000004,288.0099551000003,41.6404222000001,20.950967599999785
JF,,2,2,3,33,4,target,5000,317.9569259,318.1717707000007,323.20300660000066,297.0059583000002,297.2208031000009,302.2520390000009,4.75,0.05,0,stim\mock4_c_02.jpg,stim\mock2_f_02.jpg,mock4,mock2,8.996003199999905,,target,missed,289.9980333000003,297.0059583000002,41.6404222000001,20.950967599999785
JF,,2,2,4,34,4,neutral,5000,326.96408599999995,327.2180265999996,331.4995020000006,306.01311840000017,306.2670589999998,310.5485344000008,4,0.05,0,stim\mock2_c_01.jpg,stim\mock3_f_03.jpg,mock2,mock3,9.007160099999965,,normal,correct,299.0051934000003,306.01311840000017,41.6404222000001,20.950967599999785
JF,,2,2,5,35,1,coherent,5000,335.9640435000001,336.2644175000005,340.546070299999,315.01307590000033,315.3134499000007,319.5951026999992,4,0.05,0,stim\am_c_03.jpg,stim\am_f_01.jpg,am,am,8.999957500000164,,normal,correct,308.00515090000044,315.01307590000033,41.6404222000001,20.950967599999785
JF,,2,2,6,36,4,neutral,5000,343.95392209999955,344.161364399999,348.4428788999994,323.00295449999976,323.2103967999992,327.49191129999963,4,0.05,0,stim\mock1_c_01.jpg,stim\mock2_f_03.jpg,mock1,mock2,7.989878599999429,,normal,correct,315.9950294999999,323.00295449999976,41.6404222000001,20.950967599999785
JF,,2,2,7,37,1,target,5000,350.9619218000007,351.17488950000006,356.1898062,330.0109542000009,330.2239219000003,335.23883860000024,4.75,0.05,0,stim\poc_c_05.jpg,stim\poc_f_01.jpg,poc,poc,7.0079997000011645,,target,missed,323.00302920000104,330.0109542000009,41.6404222000001,20.950967599999785
JF,,2,2,8,38,3,incoherent_mock,5000,359.96592939999937,360.2881890999997,365.30276839999897,339.0149617999996,339.33722149999994,344.3518007999992,4.75,0.05,0,stim\im_c_03.jpg,stim\mock3_f_02.jpg,im,mock3,9.004007599998658,,normal,correct,332.0070367999997,339.0149617999996,41.6404222000001,20.950967599999785
JF,,2,2,9,39,1,coherent,5000,367.96192639999936,368.2350697999991,373.26632640000025,347.01095879999957,347.2841021999993,352.31535880000047,4.75,0.05,0,stim\poc_c_03.jpg,stim\poc_f_02.jpg,poc,poc,7.9959969999999885,,normal,correct,340.0030337999997,347.01095879999957,41.6404222000001,20.950967599999785
JF,,2,2,10,40,2,incoherent_real,5000,376.96186560000024,377.2314401000003,381.76282639999954,356.01089800000045,356.28047250000054,360.81185879999975,4.25,0.05,0,stim\am_c_02.jpg,stim\mock4_f_04.jpg,am,mock4,8.999939200000881,,normal,correct,349.00297300000057,356.01089800000045,41.6404222000001,20.950967599999785
JF,,2,2,11,41,2,incoherent_real,5000,385.95988190000025,386.19450920000054,390.72598599999947,365.00891430000047,365.24354160000075,369.7750183999997,4.25,0.05,0,stim\im_c_02.jpg,stim\mock1_f_02.jpg,im,mock1,8.998016300000018,,normal,correct,358.0009893000006,365.00891430000047,41.6404222000001,20.950967599999785
JF,,2,2,12,42,4,target,5000,394.9618283,395.1910000000007,399.97234539999954,374.0108607000002,374.2400324000009,379.02137779999975,4.5,0.05,0,stim\mock4_c_04.jpg,stim\mock4_f_04.jpg,mock4,mock4,9.001946399999724,,target,missed,367.0029357000003,374.0108607000002,41.6404222000001,20.950967599999785
JF,,2,2,13,43,1,coherent,5000,402.9548672000001,403.28755060000003,408.052451399999,382.0038996000003,382.33658300000025,387.1014837999992,4.5,0.05,0,stim\hp_c_03.jpg,stim\hp_f_02.jpg,hp,hp,7.993038900000101,,normal,correct,374.9959746000004,382.0038996000003,41.6404222000001,20.950967599999785
JF,,2,2,14,44,1,coherent,5000,412.9629358000002,413.23376689999895,418.51507669999955,392.0119682000004,392.28279929999917,397.56410909999977,5,0.05,0,stim\poc_c_01.jpg,stim\poc_f_05.jpg,poc,poc,10.008068600000115,,normal,correct,385.0040432000005,392.0119682000004,41.6404222000001,20.950967599999785
JF,,2,2,15,45,1,coherent,5000,422.9559394000007,423.1797678999992,428.4607827,402.00497180000093,402.2288002999994,407.5098151000002,5,0.05,0,stim\im_c_04.jpg,stim\im_f_05.jpg,im,im,9.99300360000052,,normal,correct,394.99704680000104,402.00497180000093,41.6404222000001,20.950967599999785
JF,,2,2,16,46,3,incoherent_mock,5000,431.9648890999997,432.2093406999993,436.74091899999985,411.0139214999999,411.2583730999995,415.78995140000006,4.25,0.05,0,stim\am_c_04.jpg,stim\mock2_f_01.jpg,am,mock2,9.008949699998993,,normal,correct,404.00599650000004,411.0139214999999,41.6404222000001,20.950967599999785
JF,,2,2,17,47,3,incoherent_mock,5000,439.9659195999993,440.1727718000002,444.4545956000002,419.01495199999954,419.2218042000004,423.5036280000004,4,0.05,0,stim\hp_c_02.jpg,stim\mock1_f_02.jpg,hp,mock1,8.001030499999615,,normal,correct,412.00702699999965,419.01495199999954,41.6404222000001,20.950967599999785
JF,,2,2,18,48,2,incoherent_real,5000,446.95691930000066,447.20345629999974,452.4847553999989,426.0059517000009,426.25248869999996,431.5337877999991,5,0.05,0,stim\poc_c_03.jpg,stim\mock1_f_04.jpg,poc,mock1,6.990999700001339,,normal,correct,418.998026700001,426.0059517000009,41.6404222000001,20.950967599999785
JF,,2,2,19,49,1,coherent,5000,455.9658182000003,456.1831065000006,460.4649162000005,435.0148506000005,435.2321389000008,439.51394860000073,4,0.05,0,stim\hp_c_05.jpg,stim\hp_f_04.jpg,hp,hp,9.008898899999622,,normal,correct,428.0069256000006,435.0148506000005,41.6404222000001,20.950967599999785
JF,,2,2,20,50,2,incoherent_real,5000,464.9638515000006,465.28038190000007,469.56127899999956,444.0128839000008,444.3294143000003,448.6103113999998,4,0.05,0,stim\am_c_05.jpg,stim\mock4_f_01.jpg,am,mock4,8.998033300000316,,normal,correct,437.00495890000093,444.0128839000008,41.6404222000001,20.950967599999785
JF,,2,2,21,51,3,target,5000,472.9638863,473.22626169999967,478.0078324999995,452.0129187000002,452.2752940999999,457.0568648999997,4.5,0.05,0,stim\im_c_01.jpg,stim\am_f_03.jpg,im,am,8.000034799999412,,target,missed,445.00499370000034,452.0129187000002,41.6404222000001,20.950967599999785
JF,,2,2,22,52,1,coherent,5000,481.95786659999976,482.2726892999999,486.55438929999946,461.006899,461.3217217000001,465.60342169999967,4,0.05,0,stim\hp_c_03.jpg,stim\hp_f_05.jpg,hp,hp,8.993980299999748,,normal,correct,453.9989740000001,461.006899,41.6404222000001,20.950967599999785
JF,,2,2,23,53,2,incoherent_real,5000,488.95992300000034,489.2701111999995,493.8015718000006,468.00895540000056,468.31914359999973,472.8506042000008,4.25,0.05,0,stim\am_c_02.jpg,stim\mock1_f_05.jpg,am,mock1,7.002056400000583,,normal,correct,461.0010304000007,468.00895540000056,41.6404222000001,20.950967599999785
JF,,2,2,24,54,1,target,5000,496.9579236999998,497.20023609999953,502.4814944999998,476.0069561,476.24926849999974,481.53052690000004,5,0.05,0,stim\hp_c_04.jpg,stim\hp_f_03.jpg,hp,hp,7.998000699999466,,target,missed,468.99903110000014,476.0069561,41.6404222000001,20.950967599999785
JF,,2,2,25,55,3,incoherent_mock,5000,504.96592109999983,505.29690049999954,510.0782565999998,484.01495350000005,484.34593289999975,489.127289,4.5,0.05,0,stim\poc_c_04.jpg,stim\mock2_f_04.jpg,poc,mock2,8.007997400000022,,normal,correct,477.00702850000016,484.01495350000005,41.6404222000001,20.950967599999785
JF,,2,2,26,56,1,target,5000,513.9648125999993,514.3099734999996,519.3412831999995,493.0138449999995,493.35900589999983,498.39031559999967,4.75,0.05,0,stim\im_c_03.jpg,stim\im_f_03.jpg,im,im,8.998891499999445,,target,missed,486.0059199999996,493.0138449999995,41.6404222000001,20.950967599999785
JF,,2,2,27,57,1,coherent,5000,523.965917399999,524.2228094000002,529.2539001000005,503.01494979999916,503.2718418000004,508.3029325000007,4.75,0.05,0,stim\poc_c_01.jpg,stim\poc_f_04.jpg,poc,poc,10.001104799999666,,normal,correct,496.0070247999993,503.01494979999916,41.6404222000001,20.950967599999785
JF,,2,2,28,58,4,neutral,5000,533.9589207999998,534.2021547999993,538.4839551999994,513.0079532,513.2511871999995,517.5329875999996,4,0.05,0,stim\mock2_c_04.jpg,stim\mock3_f_03.jpg,mock2,mock3,9.993003400000816,,normal,correct,506.0000282000001,513.0079532,41.6404222000001,20.950967599999785
JF,,2,2,29,59,1,coherent,5000,542.9569195000004,543.1818437999991,547.9632935999998,522.0059519000006,522.2308761999993,527.012326,4.5,0.05,0,stim\im_c_04.jpg,stim\im_f_01.jpg,im,im,8.997998700000608,,normal,correct,514.9980269000007,522.0059519000006,41.6404222000001,20.950967599999785
JF,,2,2,30,60,4,neutral,5000,550.9669235000001,551.2454166999996,556.0269745999994,530.0159559000003,530.2944490999998,535.0760069999997,4.5,0.05,0,stim\mock3_c_05.jpg,stim\mock2_f_03.jpg,mock3,mock2,8.010003999999753,,normal,correct,523.0080309000004,530.0159559000003,41.6404222000001,20.950967599999785
